,face_size_x,face_size_y,face_avg,body_avg,label
583,88,109,226.09434945788158,217.39754379938165,2
584,88,111,227.32749795249796,217.73480046948356,2
585,86,110,229.48911205073995,217.89788235294117,2
586,88,112,228.2757711038961,218.0494471289242,2
587,89,110,229.08712972420838,216.03470279720278,2
588,92,113,229.09888418622546,217.1415886110395,2
589,91,112,229.9181711145997,216.2724375538329,2
590,91,111,229.93416493416493,216.08383437322746,2
591,91,111,230.23274923274923,216.9448751076658,2
592,91,112,228.8142660910518,217.54289405684756,2
593,91,112,229.67611852433282,217.25578524260695,2
594,91,114,229.18903026797764,217.38087855297158,2
595,90,110,226.41575757575757,216.09904609584737,2
596,89,109,226.33965570559735,217.92003864514663,2
597,95,112,223.75855263157894,217.81764841233317,2
598,92,106,223.34136587366694,216.91780011827322,2
599,92,106,227.3498769483183,218.78540829986613,2
600,91,106,226.88451171470038,217.32292842628132,2
601,90,105,226.56063492063493,220.1754856921459,2
602,91,108,224.55270655270655,220.85357304387156,2
603,94,109,223.34432949443686,220.96443181818182,2
604,92,116,222.43187781109447,222.48987944162437,2
605,91,114,228.3000771158666,223.75020870602265,2
606,91,120,226.60256410256412,221.5313234384663,2
607,92,116,226.8949587706147,221.2269635126778,2
608,91,114,225.34412955465586,221.82355957767723,2
609,92,119,224.00164413591523,221.7240931038752,2
610,90,109,224.3908256880734,222.6176913803496,2
611,94,107,225.33734340823224,221.32529471775106,2
612,93,110,229.5695992179863,220.71427741466957,2
613,93,109,226.18555785735424,219.31880463028585,2
614,91,111,223.4988614988615,217.797854488793,2
615,91,110,223.0075924075924,215.63813876194433,2
616,92,119,222.64797223237122,214.74741579558653,2
617,98,117,220.5711669283098,215.24112743834323,2
618,93,111,221.8995447059963,216.40669590805618,2
619,95,109,223.10101400289716,213.83236151603498,2
620,91,114,222.34808174281858,213.67242063492063,2
621,91,109,222.0741002117149,212.34138138466585,2
622,92,112,222.7012810559006,212.17806898116632,2
623,93,111,220.94090865058607,212.63640462102,2
624,95,113,218.08113646949232,210.99127496329945,2
625,92,112,222.31948757763976,212.45964285714285,2
626,94,110,222.83172147001935,212.6140350877193,2
627,93,113,223.34389570844039,212.36814577827235,2
628,94,114,223.00149309443822,211.45669553630913,2
629,94,115,222.1959296947271,212.21290861037696,2
630,94,113,221.79410657126718,211.46881868131868,2
631,91,114,222.36948139579718,211.57931831637111,2
632,89,110,223.6985699693565,212.42797424964468,2
633,91,113,222.0084605659827,212.88205888815645,2
634,91,113,223.69833706116893,213.49522373051784,2
635,93,110,223.92766373411536,214.49710950834114,2
636,94,111,222.3870040253019,214.2523593244309,2
637,94,112,223.34621960486322,213.63830314375377,2
638,92,114,222.640350877193,213.7046590909091,2
639,91,109,223.49843734247403,213.63361418338502,2
640,93,111,225.3040782718202,215.6950487012987,2
641,93,114,224.40247123184304,215.36046447024836,2
642,93,109,223.1319917135247,216.0901511063141,2
643,88,109,226.57871142618848,215.80939141180104,2
644,85,111,224.90132485426602,215.44961036686806,2
645,87,112,223.81557881773398,215.9819086516337,2
646,87,112,224.3783866995074,216.46261519735697,2
647,89,111,227.24719101123594,215.80706287683032,2
648,90,112,228.20347222222222,217.23463154945364,2
649,96,107,227.1108839563863,215.41494106403314,2
650,98,111,227.35603971318258,214.0518430636795,2
651,102,115,224.86751918158566,215.41764867086874,2
652,103,115,227.64888138455044,215.38263218202653,2
653,103,115,226.1520472773322,216.1138484203634,2
654,103,115,223.49100886449978,214.2212878359074,2
655,99,114,226.6689704058125,215.1143258272312,2
656,100,111,227.38765765765766,215.16998843803336,2
657,96,110,226.41638257575758,214.1257615087143,2
658,94,107,227.71783654802147,215.11037187288707,2
659,95,113,226.57755006986494,216.06493010048055,2
660,93,112,224.0372503840246,216.58868224709238,2
661,92,111,223.40031335683508,216.92043330034093,2
662,97,112,220.7509204712813,215.73507698218845,2
663,95,114,222.25143120960294,214.8524784067778,2
664,95,111,222.20891417733523,215.61312241791694,2
665,97,112,223.64129234167893,216.67184618722203,2
666,93,109,228.00305810397555,214.77297207262228,2
667,91,108,227.8332315832316,215.35912559751768,2
668,90,105,228.63502645502646,215.74729938271605,2
669,92,107,227.90034538805364,214.8923633969717,2
670,92,107,222.9980698902885,214.82227891156464,2
671,90,109,222.2804281345566,215.23548234508473,2
672,94,112,223.47549392097264,214.66307495266733,2
673,96,106,222.39986242138366,215.49585561497327,2
674,92,106,226.54194011484825,214.84579351191277,2
675,93,108,226.36559139784947,214.82468370063398,2
676,99,114,223.4694311536417,215.4319265552206,2
677,95,115,224.9149656750572,215.84825683471283,2
678,96,119,226.0188200280112,213.93105552165954,2
679,94,123,224.035633973361,213.44345898004434,2
680,96,114,226.28691520467837,214.27775854108955,2
681,100,114,220.26842105263157,213.0485347985348,2
682,100,115,218.73034782608696,213.45923989430483,2
683,97,114,219.3724000723458,214.46166279135713,2
684,94,115,222.2731729879741,213.4010549501507,2
685,94,121,224.53261825215404,214.5714861635039,2
686,96,118,221.9402365819209,215.15604707792207,2
687,95,117,224.88933873144398,213.69043453724606,2
688,93,112,221.01104070660523,214.0392557480658,2
689,91,115,223.3390348781653,212.34623247663552,2
690,90,117,223.5940170940171,215.12332352941178,2
691,93,119,225.4941718622933,215.25970166993523,2
692,95,119,222.0486510393631,217.1789245801884,2
693,91,114,225.48467322151532,217.68802438670343,2
694,90,116,224.38170498084293,221.08015148693116,2
695,93,116,225.9033185020393,219.58886811536456,2
696,94,116,227.11206896551724,220.2479667339326,2
697,90,113,225.26332350049165,220.30860943390442,2
698,90,111,226.3818818818819,218.4628623188406,2
699,92,114,226.13014874141876,215.34608289617802,2
700,91,115,224.77668418537985,217.70945984896525,2
701,94,115,224.48852913968548,217.41842429098818,2
702,96,114,223.71536915204678,216.64074221413958,2
703,95,115,222.73693363844393,216.91222832577023,2
704,96,116,224.5184985632184,216.55808995327104,2
705,100,115,224.93852173913044,217.34035448955174,2
706,100,112,224.28419642857142,216.43684702518422,2
707,94,109,224.48780011711887,216.22909680304048,2
708,94,109,226.9902400936951,217.32993947621472,2
709,94,109,226.85243021666992,217.19964364500254,2
710,94,110,226.51624758220504,215.5410225581129,2
711,94,111,226.2165995783017,215.39158937364022,2
712,95,109,225.68343795267987,216.19886807181888,2
713,95,111,226.53769559032716,218.22405323584852,2
714,95,116,225.66941923774954,216.96346604215458,2
715,93,112,224.6278801843318,218.3075591115357,2
716,90,109,227.70733944954128,218.36675865378848,2
717,92,111,223.2192518605562,218.59112349914236,2
718,90,112,225.36964285714285,219.09478672985782,2
719,90,110,226.5529292929293,217.92011723621852,2
720,91,112,227.5124607535322,219.39247058823528,2
721,91,112,228.82044740973313,218.57449920508745,2
722,92,115,227.2211720226843,217.98724781119148,2
723,91,111,228.96515196515196,218.92492845786964,2
724,90,111,227.0942942942943,219.39795597484277,2
725,88,109,226.49874895746456,218.98666666666668,2
726,91,113,228.33414373237383,220.03604705882353,2
727,90,114,226.82231968810916,218.78305882352942,2
728,89,109,228.4232553345016,220.3567216981132,2
729,88,110,225.55609504132232,218.98442868400315,2
730,88,109,225.18859466221852,218.69895980796454,2
731,88,106,226.65876929674099,218.77152049069426,2
732,88,108,224.353851010101,218.47896809886046,2
733,91,104,225.40374049027895,218.41292700212614,2
734,92,105,226.15289855072464,216.76953386988598,2
735,95,110,226.43856459330144,218.27108185931715,2
736,92,108,227.28522544283413,217.65648542417296,2
737,93,109,227.68550853309657,216.6403499239296,2
738,92,107,226.08228362454287,217.1327867534764,2
739,88,107,226.44711129991504,218.07095461135273,2
740,88,103,229.09796999117387,215.41690489279824,2
741,89,103,227.4759463292244,216.69143013848895,2
742,89,103,228.67481182502453,217.2140902872777,2
743,89,104,227.7762532411409,217.15195915195915,2
744,90,104,224.2153846153846,215.58941450706158,2
745,87,106,227.94274560832793,217.35298742138366,2
746,90,105,226.81650793650795,217.33352941176472,2
747,96,107,228.09647585669782,218.12273901808786,2
748,87,102,226.4313725490196,216.51862049784452,2
749,86,102,226.14591883264933,217.6102742044685,2
750,89,103,227.70284716919386,217.2770384097035,2
751,93,106,227.62030837898155,217.6102347265138,2
752,95,111,227.19677572309152,217.39058164058164,2
753,91,110,225.84745254745255,219.29635581061692,2
754,94,111,225.3229825570251,218.86721611721612,2
755,95,112,225.67687969924813,217.96547619047618,2
756,95,112,226.45084586466166,217.8518272425249,2
757,95,112,225.6704887218045,218.33856589147288,2
758,91,109,226.27422119165237,218.6143444365698,2
759,91,109,224.9930436535941,219.53377746279236,2
760,90,109,226.061875637105,217.1201116522829,2
761,91,109,225.6858554289747,218.58429482636427,2
762,92,110,226.41274703557312,218.59305595408895,2
763,91,110,225.81088911088912,219.0105882352941,2
764,92,110,226.1223320158103,218.19942611190817,2
765,90,110,226.34575757575757,219.2007438159488,2
766,91,110,227.19280719280718,217.95712967767975,2
767,92,110,226.06096837944665,218.44344332855093,2
768,91,110,226.4014985014985,218.5503661419593,2
769,91,110,226.0107892107892,218.28017216642755,2
770,91,110,226.2885114885115,218.43050215208035,2
771,92,110,226.92183794466402,217.8515925394548,2
772,91,109,225.83516483516485,218.87370759634283,2
773,91,108,226.98697598697598,218.10359167165115,2
774,91,108,226.43935693935694,218.9589848756729,2
775,92,107,225.57679804957334,219.16086834733895,2
776,92,107,225.89577407557903,218.41792717086835,2
777,92,107,227.03911011783828,219.20170868347338,2
778,94,109,225.0950614874097,217.98231180584122,2
779,91,107,225.73082058128787,219.6691995947315,2
780,93,110,226.69638318670576,217.43899855023977,2
781,93,109,225.4882115024169,218.13957845433256,2
782,93,110,227.40185728250245,219.58573101371695,2
783,92,109,227.1368169126446,218.1146137491141,2
784,91,109,227.02026413953018,217.94027172519867,2
785,94,111,226.45533831704046,219.1470112635218,2
786,94,112,226.1262348024316,217.6617319058771,2
787,92,109,225.43747506980455,218.664805102764,2
788,95,111,226.4371740161214,218.51293151293152,2
789,93,109,225.9762257078031,218.34939759036143,2
790,93,109,225.66311532011443,218.83242830476837,2
791,92,109,225.01316314319905,217.38823529411764,2
792,93,109,227.10792147578178,217.69042366649697,2
793,94,111,226.45112133410007,217.13203970112636,2
794,92,109,226.7006382130036,218.25468856558308,2
795,95,112,225.02744360902255,217.4001168224299,2
796,93,110,226.97702834799608,218.58459188868147,2
797,93,109,225.85774884087994,219.11841733129702,2
798,92,109,225.55883526126846,219.03634348715616,2
799,95,112,226.74031954887218,218.48639853137516,2
800,93,110,225.54437927663733,217.44196504327167,2
801,93,110,225.480449657869,217.5499828237719,2
802,93,110,226.28758553274682,217.55529158889078,2
803,91,109,226.95856437140841,219.31097439403,2
804,92,109,226.8466294375748,217.84155489884066,2
805,96,112,225.75120907738096,216.56339977851607,2
806,93,109,226.33066982341916,217.31712766559195,2
807,93,109,224.8915852816415,218.46289382883648,2
808,92,107,227.97988622511176,218.4177030812325,2
809,95,111,227.56519677572308,218.211407366685,2
810,95,109,226.87107677450507,217.86324274277,2
811,92,107,229.5607476635514,216.42640941434044,2
812,89,107,228.9387797962827,217.66703999125875,2
813,90,103,226.0097087378641,217.79484403931065,2
814,91,106,229.65280945469624,219.09674808498337,2
815,90,106,229.38071278825996,219.13760170811935,2
816,89,102,227.57424542850848,217.80545977011494,2
817,90,102,225.9264705882353,218.8012580068094,2
818,91,105,226.18409209837782,218.4374674007534,2
819,93,107,228.06984222691187,218.2655836477279,2
820,90,106,226.14664570230607,217.02326614470542,2
821,91,109,224.44722250226837,217.36241007194243,2
822,93,112,226.44124423963135,217.06913218803513,2
823,96,111,224.8673048048048,217.65305061559508,2
824,95,106,224.15978152929495,217.31071475756374,2
825,94,108,221.54048463356975,216.32960745881232,2
826,94,108,221.33618991331758,215.82117171505067,2
827,92,110,221.9862648221344,216.1174102914869,2
828,93,108,220.2321784149741,215.49843729820483,2
829,92,113,221.84455559830704,215.52540331028703,2
830,95,109,220.67349106711734,216.70969516027657,2
831,93,108,223.1536240541617,215.72506224506012,2
832,92,106,224.11392534864643,217.35777848402986,2
833,93,113,222.95898753449424,217.90423693953105,2
834,96,113,226.76023230088495,218.4757761306263,2
835,91,113,228.6487406398911,217.17701149425287,2
836,90,116,224.80469348659003,216.8888731396173,2
837,91,114,227.33391170233276,217.37890165312413,2
838,91,112,227.06681711145995,217.75769123003641,2
839,90,113,227.0212389380531,219.06243680485338,2
840,88,117,224.80555555555554,217.2712215320911,2
841,90,112,227.421626984127,216.43101332887179,2
842,90,115,226.71884057971013,218.13728311468472,2
843,91,115,224.68303870043002,218.35862745098038,2
844,92,114,224.49113272311212,217.86362372051624,2
845,92,109,223.36188671719185,217.99986510548752,2
846,94,106,222.0468687274187,215.95883207821376,2
847,92,104,220.60054347826087,216.8654324911277,2
848,93,106,223.7184012984378,218.53608937948772,2
849,93,110,223.75796676441837,217.95597043112286,2
850,97,113,224.76717452787153,217.0966680378445,2
851,89,114,227.58200275970825,217.58595006347863,2
852,90,114,226.006432748538,218.79716513111268,2
853,90,109,226.86106014271152,219.37069060166885,2
854,90,109,228.6394495412844,218.724216380182,2
855,91,111,226.17176517176517,217.85769284032682,2
856,89,114,225.9136605558841,218.04021028701337,2
857,91,113,228.04745696781094,218.8438989984483,2
858,89,112,227.3068820224719,216.67792354351812,2
859,91,113,228.96362929106292,217.80741260704758,2
860,92,112,227.25203804347825,218.23945182724253,2
861,92,113,228.00019238168525,216.71717086834735,2
862,90,112,227.65952380952382,217.92568130099352,2
863,90,112,226.96944444444443,216.90786905359434,2
864,91,111,228.17473517473516,217.89965033024365,2
865,90,111,228.46766766766765,218.94951989787424,2
866,90,112,227.77886904761905,218.1289615363268,2
867,90,112,229.015376984127,216.1696730865294,2
868,91,112,229.5539638932496,217.10676028195593,2
869,93,110,228.40557184750733,216.48592568323915,2
870,92,110,226.83053359683794,216.9155719759168,2
871,91,112,227.36813186813185,216.03776988399844,2
872,93,110,227.54173998044965,216.0389876320747,2
873,90,111,227.86426426426428,216.73862233561024,2
874,90,111,227.26776776776777,216.43639755301348,2
875,92,112,227.83928571428572,217.11647286821704,2
876,90,112,227.7889880952381,217.04704143661814,2
877,91,113,225.67159389283282,216.94197173695338,2
878,91,112,225.92268445839875,216.88614109268943,2
879,90,111,226.93833833833833,217.16152595165246,2
880,89,112,226.18820224719101,216.36756484794276,2
881,90,111,226.9023023023023,216.46881115797018,2
882,90,112,226.71160714285713,216.31197367687247,2
883,90,112,225.79275793650794,216.68094230497954,2
884,94,113,224.5073432498588,217.70821860659157,2
885,97,111,224.09129748305006,218.08177393185505,2
886,92,110,226.31907114624505,218.68034123016736,2
887,91,108,226.5752950752951,218.05439034992392,2
888,91,109,224.04103236213328,219.14337548103353,2
889,94,111,223.60964155645007,217.88060191518468,2
890,97,113,224.35872639357723,217.78678859014605,2
891,92,112,226.89848602484471,216.95989297512764,2
892,90,112,227.04613095238096,217.44356142992584,2
893,89,115,226.39169516365413,218.61749482401657,2
894,90,116,227.32442528735632,217.5194779116466,2
895,91,114,226.65828031617505,217.61551699816619,2
896,91,115,227.37104634495938,217.9911213886034,2
897,91,113,228.00311193231548,217.25682998736488,2
898,92,110,225.42381422924902,217.28338744588746,2
899,98,113,224.79799530431643,217.93114984082447,2
900,94,111,224.56373394671266,217.4610174139586,2
901,91,112,224.2693288854003,217.92750992626205,2
902,92,107,224.97795611540025,217.26808785529715,2
903,91,108,224.7132682132682,217.05314401622718,2
904,95,108,225.47962962962964,216.05210084033612,2
905,94,109,224.68573101698223,215.20353522935278,2
906,94,110,223.96334622823986,216.72163668469264,2
907,92,107,223.36875253961804,216.46469341161122,2
908,95,111,222.75865339023233,217.17827245053272,2
909,91,109,226.09718721645328,218.63555617820117,2
910,97,112,225.20627761413843,218.0445475638051,2
911,96,113,226.09218289085547,216.58823529411765,2
912,92,110,227.17974308300396,217.22713363747636,2
913,91,115,228.78107978977545,216.6212441811257,2
914,91,115,227.33884376493071,217.22208362863216,2
915,91,110,228.84165834165833,217.84410343847685,2
916,89,109,228.08164106793114,218.94286532131102,2
917,90,110,227.66030303030303,218.61880687563195,2
918,91,115,227.3731485905399,218.08424688820372,2
919,92,114,227.05081998474446,216.86006191950463,2
920,92,115,227.34735349716445,216.69459383753502,2
921,98,114,226.16505549588257,217.31734679950867,2
922,96,112,224.85584077380952,218.45868036776636,2
923,89,107,225.48209597815816,215.13419913419912,2
924,94,105,222.19148936170214,217.44603594080337,2
925,94,108,217.10953506698186,213.36408951108282,2
926,98,112,214.69087099125363,209.2918974097231,2
927,96,111,225.65137012012013,208.12825022942795,2
928,99,114,227.86753499911396,206.32794224916367,2
929,97,113,225.04151081105738,211.35979381443298,2
930,101,117,222.82415164593382,211.049924393932,2
931,103,117,227.5162227201062,214.62826369984614,2
932,102,120,229.76356209150327,214.82177490449604,2
933,102,115,227.51994884910485,215.27740963855422,2
934,100,117,227.8897435897436,215.13919145370758,2
935,99,117,229.65009065009065,213.93693548387097,2
936,98,116,227.33286418015481,215.37387205387205,2
937,101,116,227.4112325025606,217.49469419255257,2
938,95,112,227.08806390977443,213.77966381015162,2
939,97,113,225.81963324514186,216.84984300758566,2
940,97,113,226.5400054739531,216.12636059766305,2
941,97,112,225.7922496318115,213.91169328343284,2
942,95,112,226.68703007518798,214.71308912538368,2
943,96,113,224.58388643067846,214.52922821481735,2
944,94,113,226.4743927697232,213.70253291643957,2
945,96,111,225.34797297297297,215.02937379880095,2
946,96,110,223.73323863636364,213.22322071488233,2
947,97,107,223.99161768956546,213.71287271885936,2
948,97,110,225.22389878163074,212.0043836106638,2
949,98,109,222.99344692005243,210.97110456553756,2
950,99,106,225.06251191156852,209.44003149330769,2
951,97,106,223.77339039097453,211.42993762993763,2
952,98,105,227.47055393586007,209.54419014084507,2
953,98,104,225.6102825745683,210.72769624970883,2
954,97,105,225.09661266568483,212.7944672252927,2
955,95,103,226.2798160449668,211.58491327148045,2
956,98,105,223.6946550048591,211.66348889736295,2
957,98,105,223.42274052478135,212.08489631873252,2
958,96,103,218.7710355987055,212.88331877729257,2
959,94,105,221.07487335359676,215.1137227686923,2
960,95,110,223.51416267942585,215.35625530367318,2
961,95,105,223.33082706766916,215.33575757575758,2
962,95,108,224.38538011695906,215.67468811154598,2
963,94,107,220.6424736528137,216.4616762830246,2
964,96,103,221.20509708737865,215.50424125424126,2
965,95,104,225.28815789473686,217.34446505875079,2
966,94,104,222.91601882160393,214.93263911487145,2
967,91,105,224.4939822082679,215.86581372786804,2
968,91,107,225.91249871623702,217.89113206978635,2
969,88,110,226.61322314049588,216.12757571996028,2
970,91,106,227.23761144515862,217.19086879432624,2
971,92,111,228.80072463768116,217.445202802249,2
972,95,110,228.2802870813397,218.42759013738078,2
973,93,112,227.49615975422427,217.96126438881782,2
974,89,109,230.72806927120916,219.0534526619058,2
975,87,106,230.22294513120798,219.20900331225533,2
976,90,101,230.0808580858086,218.00461757044755,2
977,90,105,229.39904761904762,218.45676015821647,2
978,89,105,229.5577314071696,218.34979423868313,2
979,91,102,229.74240465416935,217.52906701397112,2
980,90,102,230.26623093681917,219.44822993132843,2
981,89,105,230.07790262172284,217.4404197080292,2
982,88,104,229.62423513986013,216.58880778588806,2
983,88,103,229.63073698146513,218.70423869287237,2
984,88,106,228.10849056603774,218.9964588377724,2
985,90,107,228.4251298026999,218.32786635832522,2
986,94,112,226.9658054711246,218.11256439522472,2
987,93,112,226.3961213517665,216.56564195298373,2
988,93,111,228.03923278116827,217.28100664481795,2
989,91,109,228.01512249218672,217.0777275467149,2
990,91,109,226.97358604698053,216.50598341232228,2
991,91,109,225.59169271095877,217.68566784869975,2
992,90,111,227.53173173173172,217.68866145973607,2
993,90,113,228.62389380530973,216.20373730043542,2
994,89,111,225.61089179066707,217.19508950169327,2
995,90,111,225.89339339339338,218.28748114630469,2
996,92,109,226.111288392501,216.2973355758166,2
997,86,108,225.45574935400518,215.1750905227878,2
998,87,108,226.13037462750106,214.9223787914975,2
999,91,106,227.39861082313914,216.3256211534078,2
1000,90,110,226.2189898989899,217.7444604575752,2
