,face_size_x,face_size_y,face_avg,body_avg,label
92,202,230,230.00017219113215,215.56199619771863,1
93,199,226,229.10984124160626,214.34661453366394,1
94,203,220,227.42010747872817,214.0985565589526,1
95,204,212,228.23818442471327,215.07736956557284,1
96,206,216,228.91682398417836,215.22891387984612,1
97,206,222,230.32721070585148,216.22048811703434,1
98,202,216,227.92654473780712,216.57953687821612,1
99,206,230,227.80804136766568,214.7179781420765,1
100,212,226,229.3890048422107,214.5788228334812,1
101,216,225,227.64555555555555,215.94027075812275,1
102,213,225,227.85412623891497,214.96544993168067,1
103,212,212,227.83615165539337,217.47268292682926,1
104,201,229,227.10717156575203,214.16180151894437,1
105,203,225,228.0936179529283,215.73862236096278,1
106,203,232,228.52915321895702,215.80940668824164,1
107,206,225,230.7132470334412,218.05210472791083,1
108,203,222,231.94958505303333,217.66588693957115,1
109,203,220,230.0347290640394,217.73097967171213,1
110,207,222,230.15683074378725,216.86559967169384,1
111,208,222,230.0589267151767,215.90387431488222,1
112,209,245,228.56633141294796,214.44635957649658,1
113,213,227,227.85069595251392,215.7882524249043,1
114,218,223,229.84121857901016,215.79742892242894,1
115,216,219,230.9290969051243,216.27180220334708,1
116,215,224,231.0405315614618,215.58217925267834,1
117,214,219,231.11878547347757,216.98259977428953,1
118,208,233,229.40099867943215,215.09415150817406,1
119,205,228,229.81054771074025,214.95123087159016,1
120,207,229,229.35679176423434,216.54915820588613,1
121,206,217,230.00729273857993,214.57820265330432,1
122,202,211,229.51525034019988,216.2502605210421,1
123,202,222,229.5453795379538,216.59620293218015,1
124,197,220,229.7852330410706,216.44991987179486,1
125,198,219,228.02324616023247,216.89546427043217,1
126,197,224,228.07630076142132,215.59126878278653,1
127,195,225,227.7002393162393,215.47926203356914,1
128,198,227,228.6988608552485,215.43742556012495,1
129,200,218,229.2280504587156,218.96392431972788,1
130,205,239,227.98114093274825,217.60133557485756,1
131,208,239,229.14887753459928,216.87500564053968,1
132,208,224,229.53206559065933,217.60458823529413,1
133,202,220,230.10411791179118,216.10714285714286,1
134,206,213,230.8435890423447,215.1249955173032,1
135,197,223,231.33245316519086,214.8258315471938,1
136,196,211,231.04782861011702,217.40196114846043,1
137,193,236,230.21208395538773,215.19643325465512,1
138,189,234,229.95717451273006,217.8457075064711,1
139,192,221,231.13732560331826,215.64287131856793,1
140,195,225,231.2194415954416,216.54302419354838,1
141,188,235,230.24599366229063,218.01688955996548,1
142,192,219,230.16162480974126,217.16901491830453,1
143,194,214,231.0073947393776,217.96761148904005,1
144,194,216,230.56653302787322,217.46902183223253,1
145,200,215,230.78567441860466,217.32143532347715,1
146,201,221,230.93210418495755,215.14147106093375,1
147,202,226,230.8942653114869,214.1462268041237,1
148,200,217,231.89806451612904,216.27263824884793,1
149,200,226,231.48816371681417,217.10412593678723,1
150,203,208,229.79615858279652,218.80741299111986,1
151,201,212,232.39556932319533,219.06476339014,1
152,199,213,231.78929860570457,218.526110068793,1
153,200,217,231.7719585253456,217.25663206459055,1
154,202,214,231.2035254927362,218.46931450426595,1
155,203,220,231.03154948499775,219.64209499420767,1
156,201,219,230.43551648151936,217.37813056256985,1
157,201,230,231.80335280121133,218.41449863303643,1
158,206,221,232.60244695338926,219.59533199195172,1
159,207,233,232.61360950426075,219.33592667113794,1
160,206,240,232.19275889967636,218.71926977687627,1
161,206,228,231.3928419349344,220.21828957802913,1
162,206,230,231.66899535669057,220.08881578947367,1
163,204,232,231.75223968897905,218.85557120225312,1
164,208,224,230.98894660027472,218.84352705410822,1
165,202,218,231.1672949405032,218.5540450928382,1
166,205,232,229.36768292682927,217.62325089833016,1
167,206,220,231.3045895851721,218.14963224026968,1
168,199,226,230.92611286521102,218.15807090512973,1
169,197,217,230.981356289036,216.65436177526544,1
170,194,234,230.59386289540927,214.9785936689154,1
171,189,233,229.7555691804619,215.29708660014256,1
172,189,223,230.24889078700738,216.4551027404166,1
173,189,203,230.17395157296636,217.54055881439248,1
174,186,209,230.39311622163913,215.97675566032564,1
175,182,220,229.84378121878123,214.34256615845635,1
176,181,220,229.5312405826218,214.63653314086372,1
177,176,202,230.8710902340234,215.48245286540975,1
178,175,212,230.1677897574124,215.75480769230768,1
179,177,213,230.53465425320283,212.7227549784581,1
180,175,212,228.8899730458221,213.10909384329864,1
181,173,213,229.4339059404597,215.11766829816256,1
182,172,212,229.64085125054848,212.68281150667514,1
183,169,211,228.9050169662638,212.96610470275067,1
184,172,210,229.71018826135105,213.04863549313757,1
185,171,211,230.53864915052245,212.64545018391172,1
186,171,209,231.13086544111474,213.72414612414613,1
187,171,212,230.79526646805692,214.7232415288261,1
188,173,213,230.8731308855057,213.96097989147782,1
189,173,215,231.4283909127571,214.84461999236166,1
190,174,213,231.46883600453293,215.77858969674827,1
191,170,213,231.670173985087,215.0258037578288,1
192,171,210,231.6255917571707,215.6474173949902,1
193,171,211,231.0392173165932,215.56641705185393,1
194,171,208,230.01175213675214,216.26781268524007,1
195,172,208,232.35546176207512,214.8752420470263,1
196,170,206,232.45639634494574,213.49192708333334,1
197,171,209,231.9457455440835,214.82479311891078,1
198,173,213,231.63773779478413,216.08232365145227,1
199,174,214,231.01893329036417,215.6641570989397,1
200,175,216,231.17661375661376,213.6441458571006,1
201,175,211,231.46063642518618,213.97565998509396,1
202,175,206,230.9472399445215,213.54913194444444,1
203,176,207,231.19309947299078,214.81786250939143,1
204,176,202,230.7154309180918,212.92128285310105,1
205,175,206,231.47886269070736,214.64395658891073,1
206,171,219,231.95129375951294,215.0807441974702,1
207,173,215,231.13985750772954,214.0918000395179,1
208,168,213,229.08637938743573,213.54936755495518,1
209,173,208,230.40843152512227,212.49805942995755,1
210,178,210,230.20730337078652,214.0286505133131,1
211,181,223,228.45487203627084,213.81409183863173,1
212,186,222,228.5994623655914,214.57197480881692,1
213,186,219,231.09903274905486,213.0249445676275,1
214,189,215,231.4499815430048,215.45507966168373,1
215,193,218,231.26793269002235,215.93725551556878,1
216,197,212,232.13090221243175,216.24638156235815,1
217,198,213,230.66927490871151,216.68031026554485,1
218,200,209,231.0311961722488,216.00648470770423,1
219,198,205,231.47659522049767,216.0401154004671,1
220,198,212,231.13891271202593,215.38942115768464,1
221,193,213,231.19990756282078,215.65553816727527,1
222,194,214,230.39914731669717,215.9333214476734,1
223,193,207,231.65440164201146,216.28691622103386,1
224,193,211,229.89156005205902,216.0645977850797,1
225,195,206,232.5554642768235,217.12965816755394,1
226,196,203,231.18462853121545,215.55481696902552,1
227,195,208,230.27078402366863,217.39451925348453,1
228,196,210,228.77320213799806,215.143313172043,1
229,196,210,229.83109815354715,216.25124807987712,1
230,196,201,231.39471012285512,215.13755202913632,1
231,195,215,230.18893261776984,214.659019374694,1
232,190,218,230.22049734427813,214.98366414050284,1
233,187,210,230.14876496052966,214.85790483418717,1
234,183,214,225.84137684490068,212.25388878539493,1
235,176,198,226.76193755739212,210.51772041992265,1
236,169,141,228.7927735112678,211.8169572227161,1
237,173,196,227.36905744956942,209.36109118484967,1
238,174,203,228.31269463790272,209.73602242960052,1
239,170,201,227.61126719344455,209.75898462186643,1
240,180,203,228.05478927203066,212.09503723067175,1
241,178,201,230.18849572362905,211.6838492063492,1
242,180,203,230.7219759168035,210.3160486443381,1
243,178,204,229.14397444371008,212.4675521821632,1
244,178,208,230.1040136127917,211.14025245441795,1
245,180,206,229.3146170442287,213.7531173092699,1
246,180,208,230.57393162393163,211.84845531826664,1
247,179,206,229.7334164994305,211.23815061924873,1
248,177,205,226.54810527766296,214.40154548194067,1
249,178,208,227.10201490924806,214.65233889579264,1
250,178,207,225.89773652499593,215.26867816091954,1
251,175,209,225.27245386192754,215.6934349755376,1
252,181,204,225.45035749106273,214.02279180610486,1
253,177,198,227.0650288192661,213.90312281751972,1
254,180,192,226.4800925925926,214.5037768031189,1
255,185,197,228.2460968582796,214.5580871370345,1
256,184,197,226.36967556830723,214.93985896915584,1
257,184,194,227.24717055132228,214.94461323302468,1
258,183,197,227.90616071676237,215.3215998043053,1
259,184,196,228.2598713398403,214.97781635802468,1
260,184,197,228.169195541823,215.57338169642858,1
261,185,196,228.14277440706013,214.72319782920337,1
262,187,196,229.04826476044963,213.48316218665056,1
263,186,194,229.72666555814212,215.48376551554628,1
264,184,197,227.2153774001324,214.26101762820514,1
265,184,197,228.39345619068638,214.4223037347561,1
266,180,196,227.71377551020407,213.33411301528486,1
267,176,202,227.804399189919,211.90789664332286,1
268,175,196,227.61227405247814,212.76386666666667,1
269,162,138,229.57215065306852,217.22013196255946,1
270,171,162,230.00516208216013,216.73757353427192,1
271,169,208,228.34877105143377,213.5210313232474,1
272,171,139,227.23808321763642,215.56289424312706,1
273,167,197,224.6787440347731,214.88252940241577,1
274,170,199,227.6556606562223,215.69317976240728,1
275,170,200,226.64788235294117,216.78240685395497,1
276,173,204,227.808058483509,215.84445750653668,1
277,180,198,227.1950056116723,217.4397285484242,1
278,176,203,224.30438311688312,219.03950878844947,1
279,177,210,223.7353779930051,218.58795569509854,1
280,178,203,223.61036696739913,221.2706782464847,1
281,176,204,225.22938948306594,220.57074090505768,1
282,175,195,226.33553113553114,220.82031890473849,1
283,171,200,229.12976608187134,218.96864745011086,1
284,175,199,227.5026848528356,222.08107768899302,1
285,178,198,228.1870105549881,220.57534766118837,1
286,177,207,226.80294222003874,220.44536082474227,1
287,178,214,228.3188858552977,220.5233133504615,1
288,177,209,228.71081015327223,219.82148148148147,1
289,177,207,229.37034307704906,221.45670103092783,1
290,177,207,228.22784464641504,220.71826388888888,1
291,176,204,228.4100657308378,221.16678344544096,1
292,181,212,229.24270301261336,219.46513366052966,1
293,183,207,228.25759615638447,220.2740931634737,1
294,183,202,229.37355948709626,221.67309692671395,1
295,183,204,228.51869709632487,222.2873965172709,1
296,186,198,228.66528185076572,222.32598806775323,1
297,186,205,228.60304222397062,222.05006294180305,1
298,187,205,229.47703143341593,221.98555732325744,1
299,186,211,228.5504255210722,222.55376940133038,1
300,186,204,229.26507484714315,222.19533257208107,1
301,190,208,228.68550101214575,222.88737151248165,1
302,187,209,228.85320983547834,223.22454585952582,1
303,187,208,227.2098673385438,222.62144728885306,1
304,193,209,227.60361454743784,221.85995623632385,1
305,194,214,227.62070045283747,223.01302578735996,1
306,189,215,225.34312784545344,224.2534275248561,1
307,183,203,226.6912433712886,221.5846876306149,1
308,187,197,225.1339612910231,222.15867182462927,1
309,187,191,224.23367024106167,216.37189436199338,1
310,177,202,222.71991944957207,212.2627594308837,1
311,177,198,223.8314786280888,209.78351272015655,1
312,180,191,222.17769051774286,209.24411038375604,1
313,187,196,224.06777256357088,207.1611922875659,1
314,187,209,223.0217485863419,207.15842731007956,1
315,200,213,222.4123943661972,209.08276492212235,1
316,198,217,223.27531071079457,212.499889189309,1
317,187,215,224.08533764457158,212.34920277339742,1
318,187,222,224.78163992869875,212.60472917689412,1
319,188,223,224.25665489934167,214.96672928748401,1
320,189,222,224.00138233471566,213.48839515437393,1
321,189,220,225.00372775372776,214.40695982119652,1
322,191,223,224.36909820862584,214.69387980556783,1
323,191,219,225.58287312629994,215.74554586307164,1
324,193,218,224.763939725246,214.32838105290935,1
325,193,218,223.13105480819507,216.00273370497428,1
326,192,220,225.95923295454546,215.97680307114268,1
327,193,226,228.73714980054106,212.84297495876444,1
328,193,225,225.37077720207253,214.47860195360195,1
329,190,228,224.25554016620498,214.97396338601158,1
330,197,223,225.39732762741573,215.19612774127253,1
331,196,218,225.80712881482867,213.86986264906304,1
332,198,215,225.33716232088324,213.41247225233596,1
333,195,216,224.1715811965812,212.035559765495,1
334,194,214,227.4800317949706,212.9752623688156,1
335,194,219,226.50607258861743,212.50735939678768,1
336,195,213,226.54036354881424,213.12726643598617,1
337,193,216,227.29516887353674,210.80809178743962,1
338,190,220,228.27227272727274,212.39018234263932,1
339,187,216,226.39834620716974,210.88103651354535,1
340,182,215,226.7882954255047,212.39918931458013,1
341,180,208,227.22168803418805,213.2347016089495,1
342,177,210,227.55286521388217,212.01389142335768,1
343,179,204,227.44139555263448,212.28613907182663,1
344,179,207,224.60899252422206,213.8359162205316,1
345,176,204,224.9628732174688,212.50336410577376,1
346,175,189,226.82666666666665,212.49442183024271,1
347,180,193,224.53200921128382,214.05239584539945,1
348,174,200,224.89255747126435,213.530034545824,1
349,161,197,227.61156477598763,213.15846658900773,1
350,163,196,227.08360460748716,215.31716449129854,1
351,166,148,227.22403126017585,214.75301204819277,1
352,163,151,230.47531792142362,213.03334249755622,1
353,168,196,226.33272594752188,220.87323800625583,1
354,167,197,228.50284203167269,220.63828256669544,1
355,168,198,227.82242063492063,220.54348008385745,1
356,167,198,226.78709248170327,220.0022801858245,1
357,168,196,227.05214407191448,219.033417721519,1
358,168,190,228.74423558897243,219.8718988358089,1
359,170,196,227.23559423769507,221.31301627033793,1
360,169,195,228.5868305264755,221.47312739839293,1
361,170,189,229.5258948023654,220.84928315412188,1
362,170,193,227.6476683937824,221.39025089605735,1
363,168,196,227.51260325558795,220.32939130434784,1
364,171,203,227.04027309653443,220.0742088358826,1
365,171,202,228.05031555787158,221.251828918702,1
366,174,207,226.77022599811207,220.10410784867307,1
367,175,204,227.7266106442577,220.29976908543838,1
368,177,209,227.9315005541589,219.7294696424286,1
369,178,208,227.8005077787381,220.55044396448284,1
370,176,208,228.45063920454547,220.9764492753623,1
371,178,200,228.07668539325843,220.28300557008072,1
372,177,203,227.89120814895216,220.92654657170786,1
373,177,206,226.45038670396576,221.63005834744965,1
374,174,205,225.86523689374826,221.0473647827227,1
375,174,205,225.10014017381553,221.446568615766,1
376,175,209,226.8752973342447,222.52432605273515,1
377,174,208,226.72076702033598,218.8299982938897,1
378,176,209,226.49668334058285,220.88672438672438,1
379,176,210,226.2346590909091,220.1426382606158,1
380,177,209,226.9003865596194,222.20203983681304,1
381,177,208,227.44521403737505,222.9047777276719,1
382,176,207,226.55934343434345,220.56383228472157,1
383,176,207,226.55959046991654,220.85468984257872,1
384,175,208,227.93513736263736,220.53000663129973,1
385,174,208,227.80216622458002,222.2836093112551,1
386,175,207,226.3560524499655,221.02234820089956,1
387,174,204,226.52014311471714,220.04777443891444,1
388,175,206,228.21658807212205,219.55294540229886,1
389,175,202,226.98851485148515,220.81091455659615,1
390,175,199,227.7883704235463,221.52824173850576,1
391,176,200,227.75829545454545,221.04991511035652,1
392,176,200,227.01392045454546,219.79902659875495,1
393,176,200,227.2834090909091,220.7538549531,1
394,175,197,228.4315300942712,220.63817294159043,1
395,175,201,227.7150817341862,222.8032930107527,1
396,175,201,228.4577683013504,220.6402658045977,1
397,176,206,228.80452890556046,222.42793411118737,1
398,176,207,228.09645366710583,221.90528284244974,1
399,176,206,227.04774382171226,221.82200670498085,1
400,176,201,229.66140886476708,221.43797591028658,1
401,176,202,228.5629500450045,222.3307386629266,1
402,177,202,228.6235945628461,221.8872924052995,1
403,177,203,229.34315771896135,221.20272736003074,1
404,176,204,229.57525623885917,221.75201501335323,1
405,177,207,228.66033461611943,219.63216560509554,1
406,178,203,226.41531521558642,221.15304735114862,1
407,175,204,227.7058823529412,222.3425667883913,1
408,175,199,228.594544149318,221.13800153335038,1
409,173,202,226.96543238138844,221.42221549636804,1
410,173,203,228.18531279364447,221.05851532433812,1
411,176,192,228.8795868844697,222.2747587719298,1
412,181,196,227.8987202615853,221.43432297694292,1
413,181,205,226.5572564344428,219.05191199458716,1
414,183,205,224.62337731574038,221.72814498933903,1
415,180,197,224.3362098138748,221.27884788074712,1
416,173,197,229.66183504005164,223.0685945633314,1
417,172,194,231.4616099256773,221.5903237674761,1
418,173,206,230.26825298838318,222.0511278577047,1
419,172,209,229.4162123066652,221.09496653279786,1
420,177,203,230.57752358687483,222.41476029441017,1
421,181,192,231.18209023941068,221.46199859254045,1
422,182,188,227.86573532850127,222.05762883980705,1
423,183,192,228.81343920765028,222.4265086765087,1
424,185,206,226.10377853581738,223.14635690629262,1
425,187,215,229.72684989429175,221.36506485343693,1
426,191,211,226.1952557008511,222.16150111059454,1
427,195,208,222.46664201183432,221.2644494834971,1
428,194,212,224.60722622057966,221.56842818428186,1
429,186,212,223.5889886386691,220.1857950144861,1
430,185,214,225.42561252841628,218.40968286835223,1
431,189,219,225.33345413254088,218.00398080180688,1
432,192,218,225.56553421253824,217.65645905420993,1
433,194,215,226.60424358666987,215.51911468812878,1
434,194,219,226.29635644682955,218.53290907006078,1
435,192,218,225.94815558103974,216.37531720521062,1
436,191,215,226.15848045781078,217.42216652742968,1
437,193,213,225.93273978934053,218.1170287505404,1
438,191,212,227.82574335671245,217.22364583333334,1
439,192,217,224.97698252688173,217.49400684931507,1
440,191,190,224.24626618903278,217.99378205128204,1
441,187,213,224.27046772614295,217.38092735780597,1
442,185,228,225.77110004741584,216.36697776241502,1
443,185,219,227.77566333456744,216.91353291459336,1
444,190,209,225.80070511206245,216.30141287284144,1
445,191,209,226.8281019063604,218.5266449417741,1
446,192,198,227.60085227272728,218.1998231457942,1
447,193,200,227.64678756476684,218.89118371000222,1
448,194,202,226.9251811779116,217.54581015692128,1
449,196,204,226.84303721488595,217.6703766296475,1
450,196,206,225.62445512185457,218.12846550207365,1
451,193,199,227.7763949280079,217.5031813865147,1
452,193,215,225.1353175081335,218.27175223550688,1
453,192,214,225.23695482866043,217.1633535894531,1
454,196,213,226.36583788444955,220.21281032770605,1
455,201,203,224.37796240472514,219.699044011544,1
456,203,198,223.27762850176643,217.94852104029468,1
457,192,211,225.00318424170615,218.07609741653712,1
458,187,211,224.68621537369796,219.63967455469432,1
459,193,213,226.89720012649298,218.71955048340476,1
460,194,226,226.57884773287108,221.39342403628117,1
461,194,216,227.10975085910653,222.40792395602014,1
462,195,219,228.63603793466808,223.47370858761988,1
463,194,207,228.80648936700035,223.59246687284704,1
464,194,213,226.75136731039157,224.22447841407458,1
465,195,215,228.50960047704234,224.48388809258375,1
466,197,214,226.8916931543242,224.43321718931475,1
467,189,219,229.1421806672948,223.60621298469104,1
468,190,214,229.65346778160355,222.38987439118173,1
469,191,217,230.0841556686853,223.1202936492942,1
470,190,210,228.2550626566416,222.26455040301477,1
471,191,198,229.0968057538738,221.92456391875746,1
472,197,203,226.65029631667124,222.4289822455614,1
473,200,224,225.55698660714285,223.13647483690588,1
474,204,219,223.33185603008326,224.86039870689655,1
475,205,215,226.06992626205331,221.96359293382682,1
476,200,220,226.06322727272726,224.61989514348787,1
477,193,235,225.2185867048837,220.91297848833432,1
478,198,223,225.80033519046972,220.09363028953229,1
479,201,223,225.91301340829486,223.90160642570282,1
480,198,208,225.01838092463092,223.9429579898307,1
481,196,218,224.46320913686574,223.3470864402099,1
482,196,224,225.22248542274053,225.06770655756335,1
483,196,219,225.26027397260273,226.0475395927602,1
484,196,222,225.3791367898511,224.0323737781365,1
485,202,231,227.2884788478848,224.60658208767742,1
486,200,229,227.20973799126637,225.05216658341658,1
487,202,230,226.80094705122687,225.35426204490952,1
488,195,229,227.64413839435673,224.71507185308639,1
489,198,225,228.5879012345679,225.46978801281074,1
490,194,224,228.5983063328424,222.28014010077425,1
491,195,223,227.55952627342762,224.70726093324964,1
492,196,232,229.25268296973962,225.06875785851366,1
493,197,229,227.67279941480282,225.90025641025642,1
494,198,218,224.9774117319989,224.78857913669066,1
495,198,211,226.1387093685672,226.15251778872468,1
496,197,199,226.20192332219472,225.142284060326,1
497,197,205,226.0833477776402,224.23076321551454,1
498,201,203,224.69127270053673,224.96232227488153,1
499,202,202,223.39008430546025,223.77550117924528,1
500,203,193,223.0446923096557,225.52823134861728,1
501,215,195,226.1713297555158,225.3893015417265,1
502,218,189,225.4253434299306,225.56457925636008,1
503,215,189,226.06354128214593,225.95849283431934,1
504,219,184,225.6871897955132,225.9274067857571,1
505,218,196,227.26415933345817,227.001926369863,1
506,211,192,226.77712776461294,227.58028046162104,1
507,210,199,227.50796841349606,227.56892551404113,1
508,213,202,226.9263236182773,225.8512702078522,1
509,213,201,227.56522551561443,228.32885964530044,1
510,214,206,227.57987024770893,227.9916589861751,1
511,210,204,227.30721288515406,228.37386221666964,1
512,208,186,226.44471153846155,227.47503138513042,1
513,206,191,226.00643013266915,227.69945715962442,1
514,207,195,226.8913415087328,226.79365079365078,1
515,203,186,227.26444726945283,226.98778546712802,1
516,205,198,225.62044838630206,224.2545157862781,1
517,211,195,225.5668732531292,222.57996323529412,1
518,210,198,228.00800865800866,223.2311283487754,1
519,204,206,226.65864743955834,222.4053151100987,1
520,203,202,226.22655221187142,223.1392750373692,1
521,214,210,224.9064085447263,222.69106846718788,1
522,215,216,224.30846253229973,222.87110516066213,1
523,208,205,228.3625469043152,223.2733552631579,1
524,195,198,227.33063973063972,220.01028268794278,1
525,191,206,228.7784272861282,217.9625464370145,1
526,193,205,228.17181852647542,218.40498780157225,1
527,194,212,230.83692375024313,220.99799940723176,1
528,191,204,227.8730623139308,221.38442643085236,1
529,187,190,228.17326203208557,220.2483039348711,1
530,186,201,227.19317391536939,218.45926165106016,1
531,188,196,227.08111702127658,221.42048192771085,1
532,194,211,224.36822690184198,217.0802044574736,1
533,195,209,224.46875230033126,215.95561530667914,1
534,190,197,220.4504141063318,218.70870351442724,1
535,194,202,219.65134735122996,218.79989183342346,1
536,198,209,221.46261659658788,218.66328397212544,1
537,201,209,222.19781475398128,218.22318024263433,1
538,206,206,224.25160241304553,220.97300829127613,1
539,205,209,223.73348115299333,220.81782711435952,1
540,207,208,224.7938266443701,221.3162861136999,1
541,214,203,224.628147875328,219.60094949916527,1
542,191,214,222.25806135929932,220.02369140427254,1
543,191,213,222.9082417717474,224.24440619621342,1
544,206,212,224.4739879098736,220.36884017238148,1
545,205,213,224.0061834421161,223.86971235194585,1
546,205,211,221.86780718992023,227.72462726782828,1
547,193,194,224.71107312643556,220.26130128037627,1
548,188,197,226.08243330813264,219.23186705027257,1
549,187,200,226.83080213903744,219.1614839266289,1
550,195,197,225.47827671482494,219.76649695183224,1
551,197,198,227.01804850535814,219.9525201893623,1
552,197,202,229.06938231894256,220.6270987478657,1
553,199,201,228.70471761794045,219.6007984031936,1
554,202,191,227.92543154839043,221.30724242424242,1
555,201,187,228.47338175432995,223.10100246415772,1
556,197,195,228.0047377326565,223.07859078590786,1
557,193,205,228.91858966258056,220.52734976887518,1
558,193,205,229.07784658157462,220.17845565352698,1
559,193,191,228.1723408295581,221.09179371679372,1
560,190,194,229.8124796527401,222.67850536440992,1
561,189,201,228.40748637763562,221.533984375,1
562,188,198,230.98952288845905,223.42200520833333,1
563,190,203,230.56603577910292,220.43860757272697,1
564,191,199,230.94817017022285,222.14485766758494,1
565,191,198,230.82841504045692,221.96622064803884,1
566,191,198,231.43635305938972,221.06069214876032,1
567,190,196,231.13576799140708,221.5654442274835,1
568,191,198,230.99204082711935,221.51463180989464,1
569,191,195,230.26747214391193,219.98913793620787,1
570,192,199,228.87159757118928,222.60844441726795,1
571,195,202,227.52239146991622,223.55236241154475,1
572,194,196,229.27779823269515,222.14721398933017,1
573,195,194,229.6152260111023,220.87685571793088,1
574,196,183,226.14500390320063,221.65191900408078,1
575,191,182,227.23430757723952,222.6403178023162,1
576,196,189,227.81986286578123,223.0371949774935,1
577,180,152,230.9483552631579,221.1076606294911,1
578,195,187,229.61947072535307,222.04362612253573,1
579,197,189,230.44766739182984,223.77837746668916,1
580,199,190,226.30462840518382,222.479686979687,1
581,194,195,227.3591065292096,221.3884708095714,1
582,187,184,227.04777958614275,222.23118447817242,1
